ROOT:	 100899.100899 	 303.000000 	 202.000000 	 202.000000
OUT:	 100899.100899 	 304.000000 	 202.000000 	 202.000000
ROOT:	 101898.101898 	 306.000000 	 204.000000 	 204.000000
OUT:	 101898.101898 	 307.000000 	 204.000000 	 204.000000
ROOT:	 102897.102897 	 309.000000 	 206.000000 	 206.000000
OUT:	 102897.102897 	 310.000000 	 206.000000 	 206.000000
ROOT:	 103896.103896 	 312.000000 	 208.000000 	 208.000000
OUT:	 103896.103896 	 313.000000 	 208.000000 	 208.000000
ROOT:	 104895.104895 	 315.000000 	 210.000000 	 210.000000
OUT:	 104895.104895 	 316.000000 	 210.000000 	 210.000000
ROOT:	 105894.105894 	 318.000000 	 212.000000 	 212.000000
OUT:	 105894.105894 	 319.000000 	 212.000000 	 212.000000
ROOT:	 106893.106893 	 321.000000 	 214.000000 	 214.000000
OUT:	 106893.106893 	 322.000000 	 214.000000 	 214.000000
ROOT:	 107892.107892 	 324.000000 	 216.000000 	 216.000000
OUT:	 107892.107892 	 325.000000 	 216.000000 	 216.000000
ROOT:	 108891.108891 	 327.000000 	 218.000000 	 218.000000
OUT:	 108891.108891 	 328.000000 	 218.000000 	 218.000000
ROOT:	 109890.109890 	 330.000000 	 220.000000 	 220.000000
OUT:	 109890.109890 	 331.000000 	 220.000000 	 220.000000
ROOT:	 110889.110889 	 333.000000 	 222.000000 	 222.000000
OUT:	 110889.110889 	 334.000000 	 222.000000 	 222.000000
ROOT:	 111888.111888 	 336.000000 	 224.000000 	 224.000000
OUT:	 111888.111888 	 337.000000 	 224.000000 	 224.000000
ROOT:	 112887.112887 	 339.000000 	 226.000000 	 226.000000
OUT:	 112887.112887 	 340.000000 	 226.000000 	 226.000000
ROOT:	 113886.113886 	 342.000000 	 228.000000 	 228.000000
OUT:	 113886.113886 	 343.000000 	 228.000000 	 228.000000
ROOT:	 114885.114885 	 345.000000 	 230.000000 	 230.000000
OUT:	 114885.114885 	 346.000000 	 230.000000 	 230.000000
ROOT:	 115884.115884 	 348.000000 	 232.000000 	 232.000000
OUT:	 115884.115884 	 349.000000 	 232.000000 	 232.000000
ROOT:	 116883.116883 	 351.000000 	 234.000000 	 234.000000
OUT:	 116883.116883 	 352.000000 	 234.000000 	 234.000000
ROOT:	 117882.117882 	 354.000000 	 236.000000 	 236.000000
OUT:	 117882.117882 	 355.000000 	 236.000000 	 236.000000
ROOT:	 118881.118881 	 357.000000 	 238.000000 	 238.000000
OUT:	 118881.118881 	 358.000000 	 238.000000 	 238.000000
ROOT:	 119880.119880 	 360.000000 	 240.000000 	 240.000000
OUT:	 119880.119880 	 361.000000 	 240.000000 	 240.000000
ROOT:	 120879.120879 	 363.000000 	 242.000000 	 242.000000
OUT:	 120879.120879 	 364.000000 	 242.000000 	 242.000000
ROOT:	 121878.121878 	 366.000000 	 244.000000 	 244.000000
OUT:	 121878.121878 	 367.000000 	 244.000000 	 244.000000
ROOT:	 122877.122877 	 369.000000 	 246.000000 	 246.000000
OUT:	 122877.122877 	 370.000000 	 246.000000 	 246.000000
ROOT:	 123876.123876 	 372.000000 	 248.000000 	 248.000000
OUT:	 123876.123876 	 373.000000 	 248.000000 	 248.000000
ROOT:	 124875.124875 	 375.000000 	 250.000000 	 250.000000
OUT:	 124875.124875 	 376.000000 	 250.000000 	 250.000000
ROOT:	 125874.125874 	 378.000000 	 252.000000 	 252.000000
OUT:	 125874.125874 	 379.000000 	 252.000000 	 252.000000
ROOT:	 126873.126873 	 381.000000 	 254.000000 	 254.000000
OUT:	 126873.126873 	 382.000000 	 254.000000 	 254.000000
ROOT:	 127872.127872 	 384.000000 	 256.000000 	 256.000000
OUT:	 127872.127872 	 385.000000 	 256.000000 	 256.000000
ROOT:	 128871.128871 	 387.000000 	 258.000000 	 258.000000
OUT:	 128871.128871 	 388.000000 	 258.000000 	 258.000000
ROOT:	 129870.129870 	 390.000000 	 260.000000 	 260.000000
OUT:	 129870.129870 	 391.000000 	 260.000000 	 260.000000
ROOT:	 130869.130869 	 393.000000 	 262.000000 	 262.000000
OUT:	 130869.130869 	 394.000000 	 262.000000 	 262.000000
ROOT:	 131868.131868 	 396.000000 	 264.000000 	 264.000000
OUT:	 131868.131868 	 397.000000 	 264.000000 	 264.000000
ROOT:	 132867.132867 	 399.000000 	 266.000000 	 266.000000
OUT:	 132867.132867 	 400.000000 	 266.000000 	 266.000000
ROOT:	 133866.133866 	 402.000000 	 268.000000 	 268.000000
OUT:	 133866.133866 	 403.000000 	 268.000000 	 268.000000
ROOT:	 134865.134865 	 405.000000 	 270.000000 	 270.000000
OUT:	 134865.134865 	 406.000000 	 270.000000 	 270.000000
ROOT:	 135864.135864 	 408.000000 	 272.000000 	 272.000000
OUT:	 135864.135864 	 409.000000 	 272.000000 	 272.000000
ROOT:	 136863.136863 	 411.000000 	 274.000000 	 274.000000
OUT:	 136863.136863 	 412.000000 	 274.000000 	 274.000000
ROOT:	 137862.137862 	 414.000000 	 276.000000 	 276.000000
OUT:	 137862.137862 	 415.000000 	 276.000000 	 276.000000
ROOT:	 138861.138861 	 417.000000 	 278.000000 	 278.000000
OUT:	 138861.138861 	 418.000000 	 278.000000 	 278.000000
ROOT:	 139860.139860 	 420.000000 	 280.000000 	 280.000000
OUT:	 139860.139860 	 421.000000 	 280.000000 	 280.000000
ROOT:	 140859.140859 	 423.000000 	 282.000000 	 282.000000
OUT:	 140859.140859 	 424.000000 	 282.000000 	 282.000000
ROOT:	 141858.141858 	 426.000000 	 284.000000 	 284.000000
OUT:	 141858.141858 	 427.000000 	 284.000000 	 284.000000
ROOT:	 142857.142857 	 429.000000 	 286.000000 	 286.000000
OUT:	 142857.142857 	 430.000000 	 286.000000 	 286.000000
ROOT:	 143856.143856 	 432.000000 	 288.000000 	 288.000000
OUT:	 143856.143856 	 433.000000 	 288.000000 	 288.000000
ROOT:	 144855.144855 	 435.000000 	 290.000000 	 290.000000
OUT:	 144855.144855 	 436.000000 	 290.000000 	 290.000000
ROOT:	 145854.145854 	 438.000000 	 292.000000 	 292.000000
OUT:	 145854.145854 	 439.000000 	 292.000000 	 292.000000
ROOT:	 146853.146853 	 441.000000 	 294.000000 	 294.000000
OUT:	 146853.146853 	 442.000000 	 294.000000 	 294.000000
ROOT:	 147852.147852 	 444.000000 	 296.000000 	 296.000000
OUT:	 147852.147852 	 445.000000 	 296.000000 	 296.000000
ROOT:	 148851.148851 	 447.000000 	 298.000000 	 298.000000
OUT:	 148851.148851 	 448.000000 	 298.000000 	 298.000000
